image_path,person_id,category,reason,blur_score,face_count,action
datasets/raw\actors\mita_vashisht\270acc4193.jpg,mita_vashisht,actors,no_face,1462.5,0,move
datasets/raw\actors\mita_vashisht\299db0268f.jpg,mita_vashisht,actors,no_face,584.7,0,move
datasets/raw\actors\mita_vashisht\2a4efabc28.jpg,mita_vashisht,actors,no_face,695.2,0,move
datasets/raw\actors\mita_vashisht\2cb8d1ee60.jpg,mita_vashisht,actors,no_face,1511.2,0,move
datasets/raw\actors\mita_vashisht\305df4c1fc.jpg,mita_vashisht,actors,no_face,5150.0,0,move
datasets/raw\actors\mita_vashisht\3e31a4d606.jpg,mita_vashisht,actors,no_face,191.0,0,move
datasets/raw\actors\mita_vashisht\40e19c3c04.jpg,mita_vashisht,actors,no_face,1040.4,0,move
datasets/raw\actors\mita_vashisht\41a5e6019f.jpg,mita_vashisht,actors,no_face,2146.5,0,move
datasets/raw\actors\mita_vashisht\4eede2a01d.jpg,mita_vashisht,actors,no_face,516.2,0,move
datasets/raw\actors\mita_vashisht\5bfb145f2f.jpg,mita_vashisht,actors,no_face,2603.9,0,move
datasets/raw\actors\mita_vashisht\5db2dca5c9.jpg,mita_vashisht,actors,no_face,2076.8,0,move
datasets/raw\actors\mita_vashisht\60a4363663.jpg,mita_vashisht,actors,no_face,344.5,0,move
datasets/raw\actors\mita_vashisht\6b4a0c9180.jpg,mita_vashisht,actors,no_face,3701.2,0,move
datasets/raw\actors\mita_vashisht\7ead621370.jpg,mita_vashisht,actors,no_face,488.2,0,move
datasets/raw\actors\mita_vashisht\81a20b51e0.jpg,mita_vashisht,actors,no_face,2361.0,0,move
datasets/raw\actors\mita_vashisht\8b483243e8.jpg,mita_vashisht,actors,no_face,4132.6,0,move
datasets/raw\actors\mita_vashisht\94dd819966.jpg,mita_vashisht,actors,no_face,3031.6,0,move
datasets/raw\actors\mita_vashisht\99c057a640.jpg,mita_vashisht,actors,no_face,379.0,0,move
datasets/raw\actors\mithun_chakraborty\0068c08c8f.jpg,mithun_chakraborty,actors,no_face,570.2,0,move
datasets/raw\actors\mithun_chakraborty\076c777838.jpg,mithun_chakraborty,actors,no_face,397.8,0,move
datasets/raw\actors\mithun_chakraborty\0f3f92f1b8.jpg,mithun_chakraborty,actors,no_face,421.5,0,move
datasets/raw\actors\mithun_chakraborty\2e00c7330b.jpg,mithun_chakraborty,actors,no_face,317.3,0,move
datasets/raw\actors\mithun_chakraborty\2fd0b197d1.jpg,mithun_chakraborty,actors,no_face,894.2,0,move
datasets/raw\actors\mithun_chakraborty\3f0fd8e836.jpg,mithun_chakraborty,actors,no_face,2021.2,0,move
datasets/raw\actors\mithun_chakraborty\400fd6e6c2.jpg,mithun_chakraborty,actors,no_face,169.9,0,move
datasets/raw\actors\mithun_chakraborty\43d37fd49b.jpg,mithun_chakraborty,actors,no_face,3372.4,0,move
datasets/raw\actors\mithun_chakraborty\4ea7a35c80.jpg,mithun_chakraborty,actors,no_face,547.6,0,move
datasets/raw\actors\mithun_chakraborty\5b595e2ac8.jpg,mithun_chakraborty,actors,no_face,717.1,0,move
datasets/raw\actors\mithun_chakraborty\6e6694c7fe.jpg,mithun_chakraborty,actors,no_face,134.1,0,move
datasets/raw\actors\mithun_chakraborty\7df1995512.jpg,mithun_chakraborty,actors,no_face,469.7,0,move
datasets/raw\actors\mithun_chakraborty\8de6981521.jpg,mithun_chakraborty,actors,no_face,56.3,0,move
datasets/raw\actors\mithun_chakraborty\8f5152537b.jpg,mithun_chakraborty,actors,no_face,692.2,0,move
datasets/raw\actors\mohanlal\04da1e48bd.jpg,mohanlal,actors,no_face,202.6,0,move
datasets/raw\actors\mohanlal\15b19abde8.jpg,mohanlal,actors,no_face,143.6,0,move
datasets/raw\actors\mohanlal\16e9c9de0d.jpg,mohanlal,actors,no_face,233.6,0,move
datasets/raw\actors\mohanlal\1b985235a3.jpg,mohanlal,actors,no_face,1086.4,0,move
datasets/raw\actors\mohanlal\21e0b0442d.jpg,mohanlal,actors,no_face,1569.7,0,move
datasets/raw\actors\mohanlal\28bf3ff885.jpg,mohanlal,actors,no_face,734.9,0,move
datasets/raw\actors\mohanlal\2cc2510c62.jpg,mohanlal,actors,no_face,417.6,0,move
datasets/raw\actors\mohanlal\2fb7c6c3d2.jpg,mohanlal,actors,no_face,763.3,0,move
datasets/raw\actors\mohanlal\3c4751d656.jpg,mohanlal,actors,no_face,130.3,0,move
datasets/raw\actors\mohanlal\4e7358e79d.jpg,mohanlal,actors,no_face,1131.4,0,move
datasets/raw\actors\mohanlal\5d456af324.jpg,mohanlal,actors,no_face,326.3,0,move
datasets/raw\actors\mohanlal\6e87538829.jpg,mohanlal,actors,no_face,1752.4,0,move
datasets/raw\actors\mohanlal\7ddd927dbd.jpg,mohanlal,actors,no_face,1187.7,0,move
datasets/raw\actors\mohanlal\8e978c4b49.jpg,mohanlal,actors,no_face,57.9,0,move
datasets/raw\actors\mohanlal\9b3f3e7b45.jpg,mohanlal,actors,no_face,741.9,0,move
datasets/raw\actors\mohnish_bahl\156138d778.jpg,mohnish_bahl,actors,no_face,5001.0,0,move
datasets/raw\actors\mohnish_bahl\18f208e840.jpg,mohnish_bahl,actors,no_face,108.3,0,move
datasets/raw\actors\mohnish_bahl\1c89577ad3.jpg,mohnish_bahl,actors,no_face,116.4,0,move
datasets/raw\actors\mohnish_bahl\28390ac455.jpg,mohnish_bahl,actors,no_face,1188.8,0,move
datasets/raw\actors\mohnish_bahl\29bbc17d12.jpg,mohnish_bahl,actors,no_face,748.9,0,move
datasets/raw\actors\mohnish_bahl\2d81c89d3b.jpg,mohnish_bahl,actors,no_face,3619.7,0,move
datasets/raw\actors\mohnish_bahl\5249e92ad1.jpg,mohnish_bahl,actors,no_face,1346.5,0,move
datasets/raw\actors\mohnish_bahl\5f5a8610ec.jpg,mohnish_bahl,actors,no_face,143.9,0,move
datasets/raw\actors\mohnish_bahl\6b07fdb508.jpg,mohnish_bahl,actors,no_face,912.3,0,move
datasets/raw\actors\mohnish_bahl\8d46669a6a.jpg,mohnish_bahl,actors,no_face,201.9,0,move
datasets/raw\actors\mohnish_bahl\95dda939c0.jpg,mohnish_bahl,actors,no_face,1371.5,0,move
datasets/raw\actors\mohnish_bahl\adc69b6de2.jpg,mohnish_bahl,actors,no_face,152.5,0,move
datasets/raw\actors\mohnish_bahl\c4fdbaf3e6.jpg,mohnish_bahl,actors,no_face,326.7,0,move
datasets/raw\actors\mohnish_bahl\d53970208b.jpg,mohnish_bahl,actors,no_face,299.6,0,move
datasets/raw\actors\mohnish_bahl\ebad89ae3d.jpg,mohnish_bahl,actors,no_face,1828.4,0,move
datasets/raw\actors\mukesh_khanna\044859069a.jpg,mukesh_khanna,actors,no_face,149.0,0,move
datasets/raw\actors\mukesh_khanna\0bd2a5d439.jpg,mukesh_khanna,actors,no_face,79.9,0,move
datasets/raw\actors\mukesh_khanna\141e6154a4.jpg,mukesh_khanna,actors,no_face,1000.0,0,move
datasets/raw\actors\mukesh_khanna\1d69e13527.jpg,mukesh_khanna,actors,no_face,43.5,0,move
datasets/raw\actors\mukesh_khanna\223ebf5d3f.jpg,mukesh_khanna,actors,no_face,799.6,0,move
datasets/raw\actors\mukesh_khanna\3dce83c030.jpg,mukesh_khanna,actors,no_face,3167.6,0,move
datasets/raw\actors\mukesh_khanna\42eda7d540.jpg,mukesh_khanna,actors,no_face,924.9,0,move
datasets/raw\actors\mukesh_khanna\4abde1f1a0.jpg,mukesh_khanna,actors,no_face,437.0,0,move
datasets/raw\actors\mukesh_khanna\5d0bb324a7.jpg,mukesh_khanna,actors,no_face,3010.9,0,move
datasets/raw\actors\mukesh_khanna\63e6ad1e8a.jpg,mukesh_khanna,actors,no_face,96.3,0,move
datasets/raw\actors\mukesh_khanna\695e8a08ae.jpg,mukesh_khanna,actors,no_face,1005.6,0,move
datasets/raw\actors\mukesh_khanna\73cd80f5da.jpg,mukesh_khanna,actors,no_face,246.3,0,move
datasets/raw\actors\mukesh_khanna\868212a645.jpg,mukesh_khanna,actors,no_face,127.2,0,move
datasets/raw\actors\mukesh_khanna\89eefc6e85.jpg,mukesh_khanna,actors,no_face,1482.4,0,move
datasets/raw\actors\mukesh_khanna\93faff8d7a.jpg,mukesh_khanna,actors,no_face,128.8,0,move
datasets/raw\actors\mukesh_khanna\99f4e95116.jpg,mukesh_khanna,actors,no_face,1865.4,0,move
datasets/raw\actors\mukesh_khanna\a9fd1e60f2.jpg,mukesh_khanna,actors,no_face,347.7,0,move
datasets/raw\actors\mukul_dev\02a99c3dca.jpg,mukul_dev,actors,no_face,328.7,0,move
datasets/raw\actors\mukul_dev\0b6abcbd57.jpg,mukul_dev,actors,no_face,2151.2,0,move
datasets/raw\actors\mukul_dev\0c3e675329.jpg,mukul_dev,actors,no_face,1785.2,0,move
datasets/raw\actors\mukul_dev\30a0525a18.jpg,mukul_dev,actors,no_face,570.5,0,move
datasets/raw\actors\mukul_dev\3689e0aecc.jpg,mukul_dev,actors,no_face,979.5,0,move
datasets/raw\actors\mukul_dev\424551fb3a.jpg,mukul_dev,actors,no_face,2800.2,0,move
datasets/raw\actors\mukul_dev\4fabd318fc.jpg,mukul_dev,actors,no_face,2107.3,0,move
datasets/raw\actors\mukul_dev\5c95bbcbbc.jpg,mukul_dev,actors,no_face,5084.3,0,move
datasets/raw\actors\mukul_dev\5fdb8210b0.jpg,mukul_dev,actors,no_face,1231.1,0,move
datasets/raw\actors\mukul_dev\6db8b3cc17.jpg,mukul_dev,actors,no_face,943.9,0,move
datasets/raw\actors\mukul_dev\75810c9a03.jpg,mukul_dev,actors,no_face,186.4,0,move
datasets/raw\actors\mukul_dev\7ef02d1df3.jpg,mukul_dev,actors,no_face,1211.6,0,move
datasets/raw\actors\mukul_dev\917ab584da.jpg,mukul_dev,actors,no_face,564.2,0,move
datasets/raw\actors\mukul_dev\929dedbec9.jpg,mukul_dev,actors,no_face,441.5,0,move
datasets/raw\actors\mukul_dev\9d4967ca02.jpg,mukul_dev,actors,no_face,1079.7,0,move
datasets/raw\actors\mukul_dev\9f6a75923a.jpg,mukul_dev,actors,no_face,1242.4,0,move
datasets/raw\actors\nagarjuna_akkineni\0c9433bbb2.jpg,nagarjuna_akkineni,actors,no_face,1532.2,0,move
datasets/raw\actors\nagarjuna_akkineni\11e306093b.jpg,nagarjuna_akkineni,actors,no_face,3435.5,0,move
datasets/raw\actors\nagarjuna_akkineni\170a098deb.jpg,nagarjuna_akkineni,actors,no_face,1770.4,0,move
datasets/raw\actors\nagarjuna_akkineni\1e9d2912c8.jpg,nagarjuna_akkineni,actors,no_face,511.8,0,move
datasets/raw\actors\nagarjuna_akkineni\24e0761075.jpg,nagarjuna_akkineni,actors,no_face,857.8,0,move
datasets/raw\actors\nagarjuna_akkineni\2e05e4480b.jpg,nagarjuna_akkineni,actors,no_face,1059.5,0,move
datasets/raw\actors\nagarjuna_akkineni\3497af3617.jpg,nagarjuna_akkineni,actors,no_face,596.2,0,move
datasets/raw\actors\nagarjuna_akkineni\44e33aa760.jpg,nagarjuna_akkineni,actors,no_face,1255.1,0,move
datasets/raw\actors\nagarjuna_akkineni\4cf8158e04.jpg,nagarjuna_akkineni,actors,no_face,84.3,0,move
datasets/raw\actors\nagarjuna_akkineni\56c7efb274.jpg,nagarjuna_akkineni,actors,no_face,675.6,0,move
datasets/raw\actors\nagarjuna_akkineni\583979c99f.jpg,nagarjuna_akkineni,actors,no_face,625.1,0,move
datasets/raw\actors\nagarjuna_akkineni\60cfb001f6.jpg,nagarjuna_akkineni,actors,no_face,1510.9,0,move
datasets/raw\actors\nagarjuna_akkineni\6528cd0988.jpg,nagarjuna_akkineni,actors,no_face,1078.7,0,move
datasets/raw\actors\nagarjuna_akkineni\7dd9a99346.jpg,nagarjuna_akkineni,actors,no_face,887.6,0,move
datasets/raw\actors\nagarjuna_akkineni\8b2859c433.jpg,nagarjuna_akkineni,actors,no_face,580.3,0,move
datasets/raw\actors\nagarjuna_akkineni\8f15dce178.jpg,nagarjuna_akkineni,actors,no_face,208.1,0,move
datasets/raw\actors\nana_patekar\14b5ed86a3.jpg,nana_patekar,actors,no_face,147.2,0,move
datasets/raw\actors\nana_patekar\18fe22c6b3.jpg,nana_patekar,actors,no_face,184.1,0,move
datasets/raw\actors\nana_patekar\25f77f008e.jpg,nana_patekar,actors,no_face,934.6,0,move
datasets/raw\actors\nana_patekar\2a272c6dfb.jpg,nana_patekar,actors,no_face,1463.7,0,move
datasets/raw\actors\nana_patekar\2adc1630b8.jpg,nana_patekar,actors,no_face,2335.4,0,move
datasets/raw\actors\nana_patekar\36bd3d1ae0.jpg,nana_patekar,actors,no_face,1200.5,0,move
datasets/raw\actors\nana_patekar\43a2ec713e.jpg,nana_patekar,actors,no_face,545.0,0,move
datasets/raw\actors\nana_patekar\4e70964711.jpg,nana_patekar,actors,no_face,415.6,0,move
datasets/raw\actors\nana_patekar\5faf733639.jpg,nana_patekar,actors,no_face,53.0,0,move
datasets/raw\actors\nana_patekar\65f6c584f7.jpg,nana_patekar,actors,no_face,98.4,0,move
datasets/raw\actors\nana_patekar\6b02cd012b.jpg,nana_patekar,actors,no_face,509.1,0,move
datasets/raw\actors\nana_patekar\7b1155ecd6.jpg,nana_patekar,actors,no_face,516.3,0,move
datasets/raw\actors\nana_patekar\85b14d6fe7.jpg,nana_patekar,actors,no_face,1368.1,0,move
datasets/raw\actors\nana_patekar\8ec567e39f.jpg,nana_patekar,actors,no_face,88.3,0,move
datasets/raw\actors\nana_patekar\94d02a8288.jpg,nana_patekar,actors,no_face,586.4,0,move
datasets/raw\actors\nandita_das\053bc9b367.jpg,nandita_das,actors,no_face,115.2,0,move
datasets/raw\actors\nandita_das\08c9073e9c.jpg,nandita_das,actors,no_face,724.9,0,move
datasets/raw\actors\nandita_das\0bb859d221.jpg,nandita_das,actors,no_face,42.9,0,move
datasets/raw\actors\nandita_das\14ed10111b.jpg,nandita_das,actors,no_face,107.4,0,move
datasets/raw\actors\nandita_das\1caa3c2360.jpg,nandita_das,actors,no_face,196.3,0,move
datasets/raw\actors\nandita_das\1d14e6e840.jpg,nandita_das,actors,no_face,1045.0,0,move
datasets/raw\actors\nandita_das\1e856d54e8.jpg,nandita_das,actors,no_face,384.2,0,move
datasets/raw\actors\nandita_das\2c74a88951.jpg,nandita_das,actors,no_face,660.8,0,move
datasets/raw\actors\nandita_das\2e00aaf38b.jpg,nandita_das,actors,no_face,439.6,0,move
datasets/raw\actors\nandita_das\30c65beb6f.jpg,nandita_das,actors,no_face,860.6,0,move
datasets/raw\actors\nandita_das\3c200731c6.jpg,nandita_das,actors,no_face,1173.1,0,move
datasets/raw\actors\nandita_das\5a8a96b8f7.jpg,nandita_das,actors,no_face,367.3,0,move
datasets/raw\actors\nandita_das\62b1d1e602.jpg,nandita_das,actors,no_face,1752.2,0,move
datasets/raw\actors\nandita_das\6bdde40ca5.jpg,nandita_das,actors,no_face,1268.1,0,move
datasets/raw\actors\nandita_das\6e2555ee6f.jpg,nandita_das,actors,no_face,1110.7,0,move
datasets/raw\actors\nandita_das\71a4afac71.jpg,nandita_das,actors,no_face,560.5,0,move
datasets/raw\actors\nandita_das\8c59864a20.jpg,nandita_das,actors,no_face,583.9,0,move
datasets/raw\actors\nargis\038ee740ef.jpg,nargis,actors,no_face,407.6,0,move
datasets/raw\actors\nargis\0d86938625.jpg,nargis,actors,no_face,585.8,0,move
datasets/raw\actors\nargis\1a458975e9.jpg,nargis,actors,no_face,225.1,0,move
datasets/raw\actors\nargis\1e304c9385.jpg,nargis,actors,no_face,112.0,0,move
datasets/raw\actors\nargis\22600ba7ac.jpg,nargis,actors,no_face,285.8,0,move
datasets/raw\actors\nargis\28f904ede1.jpg,nargis,actors,no_face,786.5,0,move
datasets/raw\actors\nargis\2d7bd2f465.jpg,nargis,actors,no_face,176.5,0,move
datasets/raw\actors\nargis\363c7388d1.jpg,nargis,actors,no_face,313.8,0,move
datasets/raw\actors\nargis\40686c0dbc.jpg,nargis,actors,no_face,346.2,0,move
datasets/raw\actors\nargis\4ad59dd798.jpg,nargis,actors,no_face,818.9,0,move
datasets/raw\actors\nargis\5d479d9dc1.jpg,nargis,actors,no_face,51.5,0,move
datasets/raw\actors\nargis\6949fd75d7.jpg,nargis,actors,no_face,995.7,0,move
datasets/raw\actors\nargis\6dc0eaefb4.jpg,nargis,actors,no_face,2798.6,0,move
datasets/raw\actors\nargis\7cdb7541ca.jpg,nargis,actors,no_face,453.0,0,move
datasets/raw\actors\nargis\842161453c.jpg,nargis,actors,no_face,530.6,0,move
datasets/raw\actors\nargis\a5c9d84ed7.jpg,nargis,actors,no_face,3334.9,0,move
datasets/raw\actors\nargis\c30a1731d1.jpg,nargis,actors,no_face,517.3,0,move
datasets/raw\actors\naseeruddin_shah\01b4bb746d.jpg,naseeruddin_shah,actors,no_face,4870.0,0,move
datasets/raw\actors\naseeruddin_shah\0c69f4275c.jpg,naseeruddin_shah,actors,no_face,409.8,0,move
datasets/raw\actors\naseeruddin_shah\2a7b5a3f20.jpg,naseeruddin_shah,actors,no_face,224.2,0,move
datasets/raw\actors\naseeruddin_shah\2bfb19c6ca.jpg,naseeruddin_shah,actors,no_face,1503.9,0,move
datasets/raw\actors\naseeruddin_shah\40ab0beeee.jpg,naseeruddin_shah,actors,no_face,530.7,0,move
datasets/raw\actors\naseeruddin_shah\4b7fac151a.jpg,naseeruddin_shah,actors,no_face,807.4,0,move
datasets/raw\actors\naseeruddin_shah\4e17a4adc6.jpg,naseeruddin_shah,actors,no_face,646.8,0,move
datasets/raw\actors\naseeruddin_shah\50b7578b60.jpg,naseeruddin_shah,actors,no_face,223.6,0,move
datasets/raw\actors\naseeruddin_shah\66bc0ba5e1.jpg,naseeruddin_shah,actors,no_face,913.6,0,move
datasets/raw\actors\naseeruddin_shah\74b5915d83.jpg,naseeruddin_shah,actors,no_face,643.0,0,move
datasets/raw\actors\naseeruddin_shah\78ea6a86d6.jpg,naseeruddin_shah,actors,no_face,94.4,0,move
datasets/raw\actors\naseeruddin_shah\7c0457c3ea.jpg,naseeruddin_shah,actors,no_face,187.3,0,move
datasets/raw\actors\naseeruddin_shah\82b325c640.jpg,naseeruddin_shah,actors,no_face,86.0,0,move
datasets/raw\actors\naseeruddin_shah\91d9f7d35e.jpg,naseeruddin_shah,actors,no_face,1712.8,0,move
datasets/raw\actors\naseeruddin_shah\99afdc5cf3.jpg,naseeruddin_shah,actors,no_face,529.3,0,move
datasets/raw\actors\naseeruddin_shah\9f11ee0c85.jpg,naseeruddin_shah,actors,no_face,258.7,0,move
datasets/raw\actors\navin_nischol\08c21cbd76.jpg,navin_nischol,actors,no_face,3627.8,0,move
datasets/raw\actors\navin_nischol\10e13e77e8.jpg,navin_nischol,actors,no_face,171.2,0,move
datasets/raw\actors\navin_nischol\1c131afdb5.jpg,navin_nischol,actors,no_face,523.9,0,move
datasets/raw\actors\navin_nischol\1d777b3da1.jpg,navin_nischol,actors,no_face,7957.9,0,move
datasets/raw\actors\navin_nischol\2401368fc8.jpg,navin_nischol,actors,no_face,165.3,0,move
datasets/raw\actors\navin_nischol\309378ede1.jpg,navin_nischol,actors,no_face,660.1,0,move
datasets/raw\actors\navin_nischol\3b4ad00541.jpg,navin_nischol,actors,no_face,2465.0,0,move
datasets/raw\actors\navin_nischol\3b89da69bc.jpg,navin_nischol,actors,no_face,503.9,0,move
datasets/raw\actors\navin_nischol\3db10358fc.jpg,navin_nischol,actors,no_face,191.3,0,move
datasets/raw\actors\navin_nischol\4df4fa5a6a.jpg,navin_nischol,actors,no_face,725.7,0,move
datasets/raw\actors\navin_nischol\5b768cf6d6.jpg,navin_nischol,actors,no_face,603.3,0,move
datasets/raw\actors\navin_nischol\80a4fe8769.jpg,navin_nischol,actors,no_face,442.1,0,move
datasets/raw\actors\navin_nischol\8d462154f3.jpg,navin_nischol,actors,no_face,907.4,0,move
datasets/raw\actors\navin_nischol\994978fd57.jpg,navin_nischol,actors,no_face,329.0,0,move
datasets/raw\actors\navin_nischol\a157b16084.jpg,navin_nischol,actors,no_face,42.5,0,move
datasets/raw\actors\navin_nischol\fcc32fde9a.jpg,navin_nischol,actors,no_face,1597.6,0,move
datasets/raw\actors\navin_nischol\fed6472e63.jpg,navin_nischol,actors,no_face,1327.6,0,move
datasets/raw\actors\nawazuddin_siddiqui\06312ac893.jpg,nawazuddin_siddiqui,actors,no_face,90.8,0,move
datasets/raw\actors\nawazuddin_siddiqui\179c862bf8.jpg,nawazuddin_siddiqui,actors,no_face,248.4,0,move
datasets/raw\actors\nawazuddin_siddiqui\1bd66bf8bd.jpg,nawazuddin_siddiqui,actors,no_face,1279.8,0,move
datasets/raw\actors\nawazuddin_siddiqui\246be3a691.jpg,nawazuddin_siddiqui,actors,no_face,191.8,0,move
datasets/raw\actors\nawazuddin_siddiqui\2e7d308370.jpg,nawazuddin_siddiqui,actors,no_face,835.4,0,move
datasets/raw\actors\nawazuddin_siddiqui\37adeede95.jpg,nawazuddin_siddiqui,actors,no_face,1142.6,0,move
datasets/raw\actors\nawazuddin_siddiqui\4088f72198.jpg,nawazuddin_siddiqui,actors,no_face,5081.7,0,move
datasets/raw\actors\nawazuddin_siddiqui\448a8af626.jpg,nawazuddin_siddiqui,actors,no_face,76.1,0,move
datasets/raw\actors\nawazuddin_siddiqui\4735c9e399.jpg,nawazuddin_siddiqui,actors,no_face,146.5,0,move
datasets/raw\actors\nawazuddin_siddiqui\4a29c89a55.jpg,nawazuddin_siddiqui,actors,no_face,122.4,0,move
datasets/raw\actors\nawazuddin_siddiqui\4e3c872752.jpg,nawazuddin_siddiqui,actors,no_face,633.1,0,move
datasets/raw\actors\nawazuddin_siddiqui\6c0cbd1eaa.jpg,nawazuddin_siddiqui,actors,no_face,1384.2,0,move
datasets/raw\actors\nawazuddin_siddiqui\7b2e783d95.jpg,nawazuddin_siddiqui,actors,no_face,1254.3,0,move
datasets/raw\actors\nawazuddin_siddiqui\84b423034a.jpg,nawazuddin_siddiqui,actors,no_face,42.0,0,move
datasets/raw\actors\nawazuddin_siddiqui\8a70877f20.jpg,nawazuddin_siddiqui,actors,no_face,665.0,0,move
datasets/raw\actors\nawazuddin_siddiqui\94c3089e12.jpg,nawazuddin_siddiqui,actors,no_face,303.3,0,move
datasets/raw\actors\neeraj_kabi\04664da508.jpg,neeraj_kabi,actors,no_face,665.2,0,move
datasets/raw\actors\neeraj_kabi\0b601b4b0a.jpg,neeraj_kabi,actors,no_face,111.6,0,move
datasets/raw\actors\neeraj_kabi\18dd0335e4.jpg,neeraj_kabi,actors,no_face,1714.1,0,move
datasets/raw\actors\neeraj_kabi\1c16fbd1ca.jpg,neeraj_kabi,actors,no_face,380.1,0,move
datasets/raw\actors\neeraj_kabi\2439dbf885.jpg,neeraj_kabi,actors,no_face,335.0,0,move
datasets/raw\actors\neeraj_kabi\30c112a032.jpg,neeraj_kabi,actors,no_face,753.3,0,move
datasets/raw\actors\neeraj_kabi\3545b24153.jpg,neeraj_kabi,actors,no_face,125.1,0,move
datasets/raw\actors\neeraj_kabi\4567a59f7d.jpg,neeraj_kabi,actors,no_face,550.4,0,move
datasets/raw\actors\neeraj_kabi\51afcd5129.jpg,neeraj_kabi,actors,no_face,42.1,0,move
datasets/raw\actors\neeraj_kabi\5520ccbe46.jpg,neeraj_kabi,actors,no_face,637.0,0,move
datasets/raw\actors\neeraj_kabi\5d9e56a80d.jpg,neeraj_kabi,actors,no_face,1290.5,0,move
datasets/raw\actors\neeraj_kabi\5e5311645f.jpg,neeraj_kabi,actors,no_face,855.1,0,move
datasets/raw\actors\neeraj_kabi\63a61f81a8.jpg,neeraj_kabi,actors,no_face,304.2,0,move
datasets/raw\actors\neeraj_kabi\6a2ccca666.jpg,neeraj_kabi,actors,no_face,631.4,0,move
datasets/raw\actors\neeraj_kabi\6e5e766544.jpg,neeraj_kabi,actors,no_face,644.5,0,move
datasets/raw\actors\neeraj_kabi\6ef8e8cefb.jpg,neeraj_kabi,actors,no_face,61.7,0,move
datasets/raw\actors\neeraj_kabi\7a02ece68a.jpg,neeraj_kabi,actors,no_face,99.1,0,move
datasets/raw\actors\neeraj_kabi\89d5c393b0.jpg,neeraj_kabi,actors,no_face,377.6,0,move
datasets/raw\actors\neeraj_kabi\905e5cf00b.jpg,neeraj_kabi,actors,no_face,1651.9,0,move
datasets/raw\actors\neeraj_kabi\9df54440b7.jpg,neeraj_kabi,actors,no_face,1318.9,0,move
datasets/raw\actors\nirupa_roy\067a668669.jpg,nirupa_roy,actors,no_face,1732.1,0,move
datasets/raw\actors\nirupa_roy\0da1dbbc13.jpg,nirupa_roy,actors,no_face,202.0,0,move
datasets/raw\actors\nirupa_roy\13eb8124ea.jpg,nirupa_roy,actors,no_face,5531.1,0,move
datasets/raw\actors\nirupa_roy\1f7ad3def0.jpg,nirupa_roy,actors,no_face,3619.3,0,move
datasets/raw\actors\nirupa_roy\24531c9312.jpg,nirupa_roy,actors,no_face,1063.7,0,move
datasets/raw\actors\nirupa_roy\2c42a88139.jpg,nirupa_roy,actors,no_face,569.8,0,move
datasets/raw\actors\nirupa_roy\2e7e875250.jpg,nirupa_roy,actors,no_face,3036.3,0,move
datasets/raw\actors\nirupa_roy\42ac10ab40.jpg,nirupa_roy,actors,no_face,674.4,0,move
datasets/raw\actors\nirupa_roy\579bb74e22.jpg,nirupa_roy,actors,no_face,295.7,0,move
datasets/raw\actors\nirupa_roy\6ce1203053.jpg,nirupa_roy,actors,no_face,686.7,0,move
datasets/raw\actors\nirupa_roy\6e35d08d67.jpg,nirupa_roy,actors,no_face,1969.0,0,move
